master_id,region,region_number,region_name,region_prefectures,site_name,site_name_dup_fix,site_name_period_mean,site_name_rom,site_occurances,site_period_occurances,location,specimin_number,sex,sex_unified,age_range,age_min,age_max,age_min_noxon,age_max_noxon,over_5_values,percentage_value_5_19,output_values_5_19,range_value_5_under,output_values_0_5,age_mean,culture_area,period,period_start,period_end,period_range,calBPmax,calBPmin,phase_start,phase_end,phase_mean_round,period_eng,period_min,period_max,period_numeric,period_min_kudo,period_max_kudo,period_min_noxon,period_max_noxon,period_min_neg_noxon,period_max_neg_noxon,period_mean_noxon,period_mean_round_noxon,burial_posture_1,burial_posture_2,cephalic_direction,burial_shape_1,burial_shape_2,burial_postition_location,upper_construction,lower_construction,burial_type,dental_equation,personal_accessories-_contents_location,grave_good_number_of,red_pigment_application_location,bone_lesions_presence_location_description,"injuries_sustained_during_life_presence,_location_description",frontal_suture,interparietal_bone_inca,right_lamboidal_sutural_ossicles,left_lamboidal_sutural_ossicles,right_zygomatic_horizontal_suture_remaining,left_zygomatic_horizontal_suture_remaining,right_supraorbital_foramen,left_supraorbital_foramen,right_condyloid_canal,left_condyloid_canal,right_hypoglossal_canal_bisects,left_hypoglossal_canal_bisects,right_parietal _foramen,left_parietal_foramen,references
918,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",草刈場貝塚,草刈場貝塚,草刈場貝塚-3855,Kusakariba Shellmound,4,4,,,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",草刈場貝塚,草刈場貝塚,草刈場貝塚-3855,Kusakariba Shellmound,4,4,,,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",草刈場貝塚,草刈場貝塚,草刈場貝塚-3855,Kusakariba Shellmound,4,4,,１９４２年Ｃ地点土器棺内人骨,子供で不明,U,新生児期(neonatal),0,0,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,なし,確認できます,,,,,,,,,,,,,,,,千葉市史編纂委員会１９７４
921,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",草刈場貝塚,草刈場貝塚,草刈場貝塚-3855,Kusakariba Shellmound,4,4,,１９４２年Ａ地点土器棺内人骨,子供で不明,U,新生児期(neonatal),0,0,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,なし,確認できます,,,,,,,,,,,,,,,,千葉市史編纂委員会１９７４
922,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",台門貝塚,台門貝塚,台門貝塚-3855,Daimon Shellmound,1,1,,土器棺内人骨,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",築地台貝塚,築地台貝塚,築地台貝塚-3855,Tsukijidai Shellmound,1,1,,１９５０年出土甕棺,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９７２年度出土人骨,男性,M,壮年期(21-39),21,39,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,下臥右側,屈葬(crouched burial),E,単葬(single burial),単独葬(individual burial),土坑内(earthen pit),確認できます,土壙（無配石）,土坑墓(earthen grave),/##PPXXXXOO##<<<:<M<<<<<<IIXX<<<<,,,なし,頚椎に関節炎あり。リッピングあり。,確認できます,なし,なし,なし,なし,あり,あり,なし,不明,不明,あり,不明,不明,あり,あり,取手市教育委員会１９７９
925,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度１号,子供で不明,U,幼児期(2-5),2,5,2,5,0.25,0.25,0.25,1,1,3.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,仰臥(supine),屈葬(crouched burial),W,単葬(single burial),単独葬(individual burial),土坑内(earthen pit),確認できます,土壙（無配石）,土坑墓(earthen grave),,首飾：タヌキ上顎犬歯製垂飾１,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
926,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度６号,男性,M,壮年期(21-39),21,39,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,仰臥(supine),伸展葬(extended burial),SW,単葬(single burial),単独葬(individual burial),更地(empty lot),確認できます,不明,,,,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
927,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１号,女性,F,壮年期(21-39),21,39,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,複葬(multiple burial),合葬(collective burial),土坑内(earthen pit),不明,土壙（無配石）,土坑墓(earthen grave),,サメの椎骨製装飾品３、スズキの椎骨製装飾品８　鹿角製装飾品１が土壙内より出土しているがどの人骨に伴ったものかは不明,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
928,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ２号,女性,F,壮年期(21-39),21,39,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,複葬(multiple burial),合葬(collective burial),土坑内(earthen pit),不明,土壙（無配石）,土坑墓(earthen grave),,サメの椎骨製装飾品３、スズキの椎骨製装飾品８　鹿角製装飾品１が土壙内より出土しているがどの人骨に伴ったものかは不明,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
929,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ３号,男性,M,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,複葬(multiple burial),合葬(collective burial),土坑内(earthen pit),不明,土壙（無配石）,土坑墓(earthen grave),,サメの椎骨製装飾品３、スズキの椎骨製装飾品８　鹿角製装飾品１が土壙内より出土しているがどの人骨に伴ったものかは不明,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
930,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ４号,男性,M,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,複葬(multiple burial),合葬(collective burial),土坑内(earthen pit),不明,土壙（無配石）,土坑墓(earthen grave),,サメの椎骨製装飾品３、スズキの椎骨製装飾品８　鹿角製装飾品１が土壙内より出土しているがどの人骨に伴ったものかは不明,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
931,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ５号,遺存状態不良で不明,U,小児期(6-12),6,12,6,12,1,1,1,0,0,9,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,複葬(multiple burial),合葬(collective burial),土坑内(earthen pit),不明,土壙（無配石）,土坑墓(earthen grave),,サメの椎骨製装飾品３、スズキの椎骨製装飾品８　鹿角製装飾品１が土壙内より出土しているがどの人骨に伴ったものかは不明,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
932,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ６号,遺存状態不良で不明,U,小児期(6-12),6,12,6,12,1,1,1,0,0,9,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,複葬(multiple burial),合葬(collective burial),土坑内(earthen pit),不明,土壙（無配石）,土坑墓(earthen grave),,サメの椎骨製装飾品３、スズキの椎骨製装飾品８　鹿角製装飾品１が土壙内より出土しているがどの人骨に伴ったものかは不明,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
933,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ７号,遺存状態不良で不明,U,幼児期(2-5),2,5,2,5,0.25,0.25,0.25,1,1,3.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,複葬(multiple burial),合葬(collective burial),土坑内(earthen pit),不明,土壙（無配石）,土坑墓(earthen grave),,サメの椎骨製装飾品３、スズキの椎骨製装飾品８　鹿角製装飾品１が土壙内より出土しているがどの人骨に伴ったものかは不明,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
934,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ８号,遺存状態不良で不明,U,小児期(6-12),6,12,6,12,1,1,1,0,0,9,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,複葬(multiple burial),合葬(collective burial),土坑内(earthen pit),不明,土壙（無配石）,土坑墓(earthen grave),,サメの椎骨製装飾品３、スズキの椎骨製装飾品８　鹿角製装飾品１が土壙内より出土しているがどの人骨に伴ったものかは不明,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
935,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ９号,男性,M,壮年期(21-39),21,39,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,複葬(multiple burial),合葬(collective burial),土坑内(earthen pit),不明,土壙（無配石）,土坑墓(earthen grave),,サメの椎骨製装飾品３、スズキの椎骨製装飾品８　鹿角製装飾品１が土壙内より出土しているがどの人骨に伴ったものかは不明,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
936,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１１号,男性,M,壮年期(21-39),21,39,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,複葬(multiple burial),合葬(collective burial),土坑内(earthen pit),不明,土壙（無配石）,土坑墓(earthen grave),,サメの椎骨製装飾品３、スズキの椎骨製装飾品８　鹿角製装飾品１が土壙内より出土しているがどの人骨に伴ったものかは不明,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
937,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１２号,男性,M,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,複葬(multiple burial),合葬(collective burial),土坑内(earthen pit),不明,土壙（無配石）,土坑墓(earthen grave),,サメの椎骨製装飾品３、スズキの椎骨製装飾品８　鹿角製装飾品１が土壙内より出土しているがどの人骨に伴ったものかは不明,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
938,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１２号,男性,M,壮年期(21-39),21,39,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,複葬(multiple burial),合葬(collective burial),土坑内(earthen pit),不明,土壙（無配石）,土坑墓(earthen grave),,サメの椎骨製装飾品３、スズキの椎骨製装飾品８　鹿角製装飾品１が土壙内より出土しているがどの人骨に伴ったものかは不明,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
939,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１４号,男性,M,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,複葬(multiple burial),合葬(collective burial),土坑内(earthen pit),不明,土壙（無配石）,土坑墓(earthen grave),,サメの椎骨製装飾品３、スズキの椎骨製装飾品８　鹿角製装飾品１が土壙内より出土しているがどの人骨に伴ったものかは不明,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
940,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１５号,男性,M,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,Late,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,複葬(multiple burial),合葬(collective burial),土坑内(earthen pit),不明,土壙（無配石）,土坑墓(earthen grave),,サメの椎骨製装飾品３、スズキの椎骨製装飾品８　鹿角製装飾品１が土壙内より出土しているがどの人骨に伴ったものかは不明,,なし,,,,,,,,,,,,,,,,,取手市教育委員会１９９５
